VESSEL ID,VESSEL_NAME,VESSEL_TYPE,PLACE_NAME,COUNTRY_NAME,AREA_NAME,ARRIVAL_DATE,DEPARTURE_DATE
9562416,Grand Republic,passenger ro/ro,Port Jefferson,United States of America,"U.S, Atlantic coast including part of Canada",12/17/11,12/18/11
9562416,Grand Republic,passenger ro/ro,Port Jefferson,United States of America,"U.S, Atlantic coast including part of Canada",12/20/11,12/21/11
9562416,Grand Republic,passenger ro/ro,Port Jefferson,United States of America,"U.S, Atlantic coast including part of Canada",12/21/11,12/22/11
9562416,Grand Republic,passenger ro/ro,Port Jefferson,United States of America,"U.S, Atlantic coast including part of Canada",12/22/11,12/23/11
9562416,Grand Republic,passenger ro/ro,Port Jefferson,United States of America,"U.S, Atlantic coast including part of Canada",12/23/11,12/24/11
9562416,Grand Republic,passenger ro/ro,Port Jefferson,United States of America,"U.S, Atlantic coast including part of Canada",12/24/11,12/25/11
9562416,Grand Republic,passenger ro/ro,Port Jefferson,United States of America,"U.S, Atlantic coast including part of Canada",12/25/11,12/26/11
9562416,Grand Republic,passenger ro/ro,Port Jefferson,United States of America,"U.S, Atlantic coast including part of Canada",12/30/11,12/31/11
9562416,Grand Republic,passenger ro/ro,Port Jefferson,United States of America,"U.S, Atlantic coast including part of Canada",12/31/11,1/1/12
10018568,Johanna Desiree,general cargo with container capacity,Villagarcia,Spain,Spain / Portugal inc Atlantic Islands,1/2/11,1/6/11
10018568,Johanna Desiree,general cargo with container capacity,Flushing,Netherlands,North European Atlantic coast,1/14/11,1/18/11
10018568,Johanna Desiree,general cargo with container capacity,King's Lynn,United Kingdom,United Kingdom inc Eire,1/19/11,1/21/11
10018568,Johanna Desiree,general cargo with container capacity,Dover Strait,United Kingdom,United Kingdom inc Eire,1/22/11,1/22/11
10018568,Johanna Desiree,general cargo with container capacity,Cardiff,United Kingdom,United Kingdom inc Eire,1/24/11,1/25/11
10018568,Johanna Desiree,general cargo with container capacity,Belfast,United Kingdom,United Kingdom inc Eire,1/27/11,1/27/11
10018568,Johanna Desiree,general cargo with container capacity,Leixoes,Portugal,Spain / Portugal inc Atlantic Islands,2/1/11,2/4/11
10018568,Johanna Desiree,general cargo with container capacity,Aviles,Spain,Spain / Portugal inc Atlantic Islands,2/5/11,2/6/11
10018568,Johanna Desiree,general cargo with container capacity,Nordenham,Germany,North European Atlantic coast,2/10/11,2/11/11
10018568,Johanna Desiree,general cargo with container capacity,Hamburg,Germany,North European Atlantic coast,2/12/11,2/12/11
10018568,Johanna Desiree,general cargo with container capacity,Oaze Small Ships Anch.,United Kingdom,United Kingdom inc Eire,2/14/11,2/15/11
10018568,Johanna Desiree,general cargo with container capacity,Grovehurst Jetty,United Kingdom,United Kingdom inc Eire,2/15/11,2/16/11
10018568,Johanna Desiree,general cargo with container capacity,London,United Kingdom,United Kingdom inc Eire,2/16/11,2/18/11
10018568,Johanna Desiree,general cargo with container capacity,Dover Strait,United Kingdom,United Kingdom inc Eire,2/18/11,2/18/11
10018568,Johanna Desiree,general cargo with container capacity,Cardiff,United Kingdom,United Kingdom inc Eire,2/20/11,2/22/11
10018568,Johanna Desiree,general cargo with container capacity,Cork,Republic of Ireland,United Kingdom inc Eire,2/23/11,2/25/11
10018568,Johanna Desiree,general cargo with container capacity,Aviles,Spain,Spain / Portugal inc Atlantic Islands,2/27/11,3/1/11
10018568,Johanna Desiree,general cargo with container capacity,Pasajes,Spain,Spain / Portugal inc Atlantic Islands,3/3/11,3/4/11
10018568,Johanna Desiree,general cargo with container capacity,Ipswich,United Kingdom,United Kingdom inc Eire,3/8/11,3/8/11
10018568,Johanna Desiree,general cargo with container capacity,Oaze Small Ships Anch.,United Kingdom,United Kingdom inc Eire,3/9/11,3/15/11
10018568,Johanna Desiree,general cargo with container capacity,London,United Kingdom,United Kingdom inc Eire,3/15/11,3/15/11
10018568,Johanna Desiree,general cargo with container capacity,Rotterdam,Netherlands,North European Atlantic coast,3/15/11,3/17/11
10018568,Johanna Desiree,general cargo with container capacity,Dover Strait,United Kingdom,United Kingdom inc Eire,3/17/11,3/17/11
10018568,Johanna Desiree,general cargo with container capacity,Corunna,Spain,Spain / Portugal inc Atlantic Islands,3/28/11,3/30/11
10018568,Johanna Desiree,general cargo with container capacity,Liverpool,United Kingdom,United Kingdom inc Eire,4/3/11,4/5/11
10018568,Johanna Desiree,general cargo with container capacity,Ayr,United Kingdom,United Kingdom inc Eire,4/6/11,4/8/11
10018568,Johanna Desiree,general cargo with container capacity,Santander,Spain,Spain / Portugal inc Atlantic Islands,4/14/11,4/15/11
10018568,Johanna Desiree,general cargo with container capacity,Bermeo,Spain,Spain / Portugal inc Atlantic Islands,4/18/11,4/20/11
10018568,Johanna Desiree,general cargo with container capacity,Mistley,United Kingdom,United Kingdom inc Eire,4/23/11,4/27/11
10018568,Johanna Desiree,general cargo with container capacity,Rotterdam,Netherlands,North European Atlantic coast,4/28/11,4/28/11
10018568,Johanna Desiree,general cargo with container capacity,Hull,United Kingdom,United Kingdom inc Eire,4/30/11,5/1/11
10018568,Johanna Desiree,general cargo with container capacity,Antwerp,Belgium,North European Atlantic coast,5/11/11,5/12/11
10018568,Johanna Desiree,general cargo with container capacity,Antwerp,Belgium,North European Atlantic coast,5/12/11,5/12/11
10018568,Johanna Desiree,general cargo with container capacity,Hull,United Kingdom,United Kingdom inc Eire,5/14/11,5/19/11
10018568,Johanna Desiree,general cargo with container capacity,Dover Strait,United Kingdom,United Kingdom inc Eire,5/20/11,5/20/11
10018568,Johanna Desiree,general cargo with container capacity,Bayonne,France,North European Atlantic coast,5/23/11,5/24/11
10018568,Johanna Desiree,general cargo with container capacity,Bayonne,France,North European Atlantic coast,5/25/11,5/26/11
10018568,Johanna Desiree,general cargo with container capacity,Bayonne,France,North European Atlantic coast,5/26/11,5/26/11
10018568,Johanna Desiree,general cargo with container capacity,Cardiff,United Kingdom,United Kingdom inc Eire,5/29/11,5/31/11
10018568,Johanna Desiree,general cargo with container capacity,Santander,Spain,Spain / Portugal inc Atlantic Islands,6/6/11,6/7/11
10018568,Johanna Desiree,general cargo with container capacity,Aviles,Spain,Spain / Portugal inc Atlantic Islands,6/7/11,6/10/11
10018568,Johanna Desiree,general cargo with container capacity,Papenburg,Germany,North European Atlantic coast,6/14/11,6/17/11
10018568,Johanna Desiree,general cargo with container capacity,Antwerp,Belgium,North European Atlantic coast,6/20/11,6/21/11
10018568,Johanna Desiree,general cargo with container capacity,Nordenham,Germany,North European Atlantic coast,6/23/11,6/24/11
10018568,Johanna Desiree,general cargo with container capacity,Moerdijk,Netherlands,North European Atlantic coast,6/25/11,6/28/11
10018568,Johanna Desiree,general cargo with container capacity,Dover Strait,United Kingdom,United Kingdom inc Eire,6/29/11,6/29/11
10018568,Johanna Desiree,general cargo with container capacity,Algeciras,Spain,Spain / Portugal inc Atlantic Islands,7/5/11,7/9/11
10018568,Johanna Desiree,general cargo with container capacity,Huelva,Spain,Spain / Portugal inc Atlantic Islands,7/9/11,7/10/11
10018568,Johanna Desiree,general cargo with container capacity,Bayonne,France,North European Atlantic coast,7/19/11,7/22/11
10018568,Johanna Desiree,general cargo with container capacity,Bermeo,Spain,Spain / Portugal inc Atlantic Islands,7/22/11,7/23/11
10018568,Johanna Desiree,general cargo with container capacity,Dover Strait,United Kingdom,United Kingdom inc Eire,7/26/11,7/26/11
10018568,Johanna Desiree,general cargo with container capacity,Ipswich,United Kingdom,United Kingdom inc Eire,7/27/11,7/28/11
10018568,Johanna Desiree,general cargo with container capacity,Rotterdam,Netherlands,North European Atlantic coast,7/29/11,7/31/11
10018568,Johanna Desiree,general cargo with container capacity,Dover Strait,United Kingdom,United Kingdom inc Eire,7/31/11,7/31/11
10018568,Johanna Desiree,general cargo with container capacity,Aviles,Spain,Spain / Portugal inc Atlantic Islands,8/3/11,8/4/11
10018568,Johanna Desiree,general cargo with container capacity,Santander,Spain,Spain / Portugal inc Atlantic Islands,8/9/11,8/11/11
10018568,Johanna Desiree,general cargo with container capacity,Sharpness,United Kingdom,United Kingdom inc Eire,8/13/11,8/19/11
10018568,Johanna Desiree,general cargo with container capacity,Newport,United Kingdom,United Kingdom inc Eire,8/19/11,8/19/11
10018568,Johanna Desiree,general cargo with container capacity,Bayonne,France,North European Atlantic coast,8/22/11,8/22/11
10018568,Johanna Desiree,general cargo with container capacity,La Pallice,France,North European Atlantic coast,8/23/11,8/24/11
10018568,Johanna Desiree,general cargo with container capacity,La Pallice,France,North European Atlantic coast,8/24/11,8/25/11
10018568,Johanna Desiree,general cargo with container capacity,Hamburg,Germany,North European Atlantic coast,8/31/11,9/3/11
10018568,Johanna Desiree,general cargo with container capacity,Dover Strait,United Kingdom,United Kingdom inc Eire,9/5/11,9/5/11
10018568,Johanna Desiree,general cargo with container capacity,Pasajes,Spain,Spain / Portugal inc Atlantic Islands,9/11/11,9/12/11
10018568,Johanna Desiree,general cargo with container capacity,Pasajes,Spain,Spain / Portugal inc Atlantic Islands,9/12/11,9/13/11
10018568,Johanna Desiree,general cargo with container capacity,Bordeaux,France,North European Atlantic coast,9/14/11,9/19/11
10018568,Johanna Desiree,general cargo with container capacity,Avonmouth,United Kingdom,United Kingdom inc Eire,9/19/11,9/22/11
10018568,Johanna Desiree,general cargo with container capacity,Belfast,United Kingdom,United Kingdom inc Eire,9/24/11,9/28/11
10018568,Johanna Desiree,general cargo with container capacity,Leixoes,Portugal,Spain / Portugal inc Atlantic Islands,10/2/11,10/3/11
10018568,Johanna Desiree,general cargo with container capacity,New Holland,United Kingdom,United Kingdom inc Eire,10/11/11,10/11/11
10018568,Johanna Desiree,general cargo with container capacity,Hull,United Kingdom,United Kingdom inc Eire,10/11/11,10/11/11
10018568,Johanna Desiree,general cargo with container capacity,New Holland,United Kingdom,United Kingdom inc Eire,10/11/11,10/12/11
10018568,Johanna Desiree,general cargo with container capacity,Rotterdam,Netherlands,North European Atlantic coast,10/14/11,10/15/11
10018568,Johanna Desiree,general cargo with container capacity,Dover Strait,United Kingdom,United Kingdom inc Eire,10/15/11,10/15/11
10018568,Johanna Desiree,general cargo with container capacity,San Ciprian,Spain,Spain / Portugal inc Atlantic Islands,10/18/11,10/22/11
10018568,Johanna Desiree,general cargo with container capacity,La Pallice,France,North European Atlantic coast,10/23/11,10/26/11
10018568,Johanna Desiree,general cargo with container capacity,Bordeaux,France,North European Atlantic coast,10/26/11,10/28/11
10018568,Johanna Desiree,general cargo with container capacity,Greenore,Republic of Ireland,United Kingdom inc Eire,10/31/11,11/1/11
10018568,Johanna Desiree,general cargo with container capacity,Belfast,United Kingdom,United Kingdom inc Eire,11/2/11,11/2/11
10018568,Johanna Desiree,general cargo with container capacity,Leixoes,Portugal,Spain / Portugal inc Atlantic Islands,11/7/11,11/8/11
10018568,Johanna Desiree,general cargo with container capacity,Gijon,Spain,Spain / Portugal inc Atlantic Islands,11/10/11,11/10/11
10018568,Johanna Desiree,general cargo with container capacity,Waterford,Republic of Ireland,United Kingdom inc Eire,11/12/11,11/13/11
10018568,Johanna Desiree,general cargo with container capacity,New Ross,Republic of Ireland,United Kingdom inc Eire,11/13/11,11/15/11
10018568,Johanna Desiree,general cargo with container capacity,Dublin,Republic of Ireland,United Kingdom inc Eire,11/16/11,11/17/11
10018568,Johanna Desiree,general cargo with container capacity,Ferrol,Spain,Spain / Portugal inc Atlantic Islands,11/22/11,11/24/11
10018568,Johanna Desiree,general cargo with container capacity,Bermeo,Spain,Spain / Portugal inc Atlantic Islands,11/25/11,11/25/11
10018568,Johanna Desiree,general cargo with container capacity,Garston,United Kingdom,United Kingdom inc Eire,11/29/11,12/1/11
10018568,Johanna Desiree,general cargo with container capacity,Dublin,Republic of Ireland,United Kingdom inc Eire,12/1/11,12/8/11
10018568,Johanna Desiree,general cargo with container capacity,Ferrol,Spain,Spain / Portugal inc Atlantic Islands,12/8/11,12/10/11
10018568,Johanna Desiree,general cargo with container capacity,Brest,France,North European Atlantic coast,12/11/11,12/18/11
10018568,Johanna Desiree,general cargo with container capacity,Ferrol,Spain,Spain / Portugal inc Atlantic Islands,12/21/11,12/23/11
10018568,Johanna Desiree,general cargo with container capacity,Ribadeo,Spain,Spain / Portugal inc Atlantic Islands,12/24/11,1/2/12
